"BroodRef","SocialMumID","SocialDadID","BroodName","NestboxRef","SocialDadCertain","SocialdadIsGenetic","SocialMumCertain","SocialMumIsGenetic","Notes","BreedingYear","HatchingDate","HatchingDayAfter0401","LayDate","NbHatched","Nb3","NbRinged","LastLiveRecordSocialDad","LastLiveRecordSocialDadSource","LastLiveRecordSocialMum","LastLiveRecordSocialMumSource","CohortDad","CohortMum","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MnextLayDate","MnextFsame","MwillDivorce","MwillDivorceforEx","FBroodNb","FPriorResidence","FnextNBsame","FnextLayDate","FnextMsame","FwillDivorce","FwillDivorceforEx","PairID","PairIDYear","PairBroodNb","AvgMass","MinMass","MaxMass","CVMass","nMass","AvgTarsus","nTarsus","nDiff","AvgClassAge"
2063,NA,6789,"P045",406,1,0,0,0,"No access to this nest, only what I see on the videos",2016,NA,NA,2016-05-15,NA,NA,NA,"16-May-16","S",NA,NA,2013,NA,3,NA,NA,5,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6789NA","6789NA2016",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2064,8434,6270,"P046",496,1,0,1,0,"No access at all, only what I see on the videos",2016,NA,NA,2016-04-28,NA,NA,NA,"28-Nov-16","C","24-Jul-16","SP",2012,2015,4,1,2.5,8,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-05-31,FALSE,NA,NA,"62708434","627084342016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2065,8589,8716,"P047",140,1,0,1,0,NA,2016,2016-05-25,53,2016-05-11,5,2,4,"25-May-16","SP","28-Nov-16","C",2015,2015,1,1,1,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-06-23,FALSE,NA,NA,"87168589","871685892016",1,15.7750000953674,8.89999961853027,19.8999996185303,0.305919828547217,4,16.7250001430511,4,0,12
2066,8398,7900,"P048",18,1,0,1,0,"The male was RM/ZB, and I found a bird with this combination drowned in a bucket of diesel on the 24/5. Female alone!?",2016,2016-05-26,54,2016-05-12,1,1,1,"26-May-16","SP","18-Jul-16","SP",2014,2015,2,1,1.5,11,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-07-05,FALSE,NA,NA,"79008398","790083982016",1,21.2000007629395,21.2000007629395,21.2000007629395,NA,1,16.8999996185303,1,0,12
2067,8063,8603,"P049",122,1,0,1,0,NA,2016,2016-05-28,56,2016-05-13,4,2,4,"28-Nov-16","C","28-May-16","SP",2015,2014,1,2,1.5,1,FALSE,FALSE,2016-07-13,FALSE,FALSE,NA,4,FALSE,NA,NA,NA,NA,NA,"86038063","860380632016",1,18.7999999523163,8.80000019073486,23.2999992370605,0.358112095619657,4,17.3999998569489,4,0,12
2068,6643,7814,"P050",44,1,0,1,0,NA,2016,2016-05-29,57,2016-05-15,2,1,2,"25-Aug-16","SP","25-Aug-16","SP",2014,2012,2,4,3,8,FALSE,FALSE,2016-06-16,TRUE,FALSE,NA,10,FALSE,FALSE,2016-06-16,TRUE,FALSE,NA,"78146643","781466432016",5,22.8000001907349,21.7000007629395,23.8999996185303,0.0682294419458599,2,18.2000007629395,2,0,12
2069,8607,8515,"P051",129,1,0,1,0,NA,2016,2016-05-29,57,2016-05-15,3,2,3,"26-Nov-16","C","26-Nov-16","C",2015,2015,1,1,1,1,FALSE,TRUE,2016-06-24,TRUE,FALSE,NA,1,FALSE,TRUE,2016-06-24,TRUE,FALSE,NA,"85158607","851586072016",1,25.6666666666667,24.6000003814697,27.2999992370605,0.0559649838674781,3,18.2999998728434,3,0,12
2070,6952,NA,"P052",108,0,0,1,0,NA,2016,2016-05-29,57,2016-05-15,3,0,0,NA,NA,"29-May-16","SP",NA,2013,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA,"NA6952","NA69522016",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,8687,8697,"P053",508,1,0,1,0,NA,2016,NA,NA,2016-05-03,0,0,0,"03-May-16","S","01-Dec-16","C",2015,2015,1,1,1,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-05-27,FALSE,NA,NA,"86978687","869786872016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073,8722,NA,"P055",511,0,0,1,0,"I only have endoscope access to this nest",2016,NA,NA,2016-05-07,NA,NA,NA,NA,NA,"28-Jul-16","S",NA,2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-07-11,NA,NA,NA,"NA8722","NA87222016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074,8690,8512,"P056",119,1,0,0,0,NA,2016,NA,NA,2016-05-19,0,0,0,"28-Nov-16","C","05-Aug-16","C",2015,2015,1,1,1,1,FALSE,TRUE,2016-05-29,FALSE,TRUE,FALSE,2,FALSE,FALSE,2016-06-02,FALSE,NA,NA,"85128690","851286902016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2075,8555,8642,"P057",351,1,0,1,0,NA,2016,2016-05-25,53,2016-05-11,1,0,0,"01-Dec-16","C","16-Jun-16","SP",2014,2015,2,1,1.5,2,FALSE,FALSE,2016-06-02,TRUE,FALSE,NA,1,FALSE,FALSE,2016-06-02,TRUE,FALSE,NA,"86428555","864285552016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2076,8610,NA,"P058",506,0,0,1,0,NA,2016,2016-06-04,63,2016-05-20,2,2,2,NA,NA,"07-Jul-16","S",NA,2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,TRUE,2016-07-02,NA,NA,NA,"NA8610","NA86102016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2077,8430,8390,"P059",512,1,0,1,0,"No access at all, not even endoscope",2016,NA,NA,2016-05-16,NA,NA,NA,"14-Jul-16","S","14-Jul-16","S",2015,2015,1,1,1,1,FALSE,FALSE,2016-06-29,TRUE,FALSE,NA,1,FALSE,FALSE,2016-06-29,TRUE,FALSE,NA,"83908430","839084302016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,8693,8498,"P060",123,1,0,1,0,NA,2016,2016-06-07,66,2016-05-24,4,1,3,"26-Nov-16","C","14-Jul-16","SP",2015,2015,1,1,1,2,TRUE,TRUE,2016-06-30,TRUE,FALSE,NA,2,TRUE,TRUE,2016-06-30,TRUE,FALSE,NA,"84988693","849886932016",2,24.3333339691162,23.2000007629395,25.2000007629395,0.0421778621811139,3,18.5666662851969,3,0,12
2079,6724,6786,"P061",15,1,0,1,0,NA,2016,2016-06-08,67,2016-05-24,5,1,3,"28-Nov-16","C","27-Nov-16","C",2013,2013,3,3,3,7,TRUE,TRUE,2016-06-28,TRUE,FALSE,NA,6,TRUE,TRUE,2016-06-28,TRUE,FALSE,NA,"67866724","678667242016",5,18.9750001430511,8.69999980926514,25.1000003814697,0.375260538294339,4,17.3250000476837,4,0,12
2080,8413,7710,"P062",497,1,0,1,0,NA,2016,2016-06-07,66,2016-05-24,1,0,1,"11-Jul-16","SP","11-Jul-16","SP",2014,2015,2,1,1.5,4,TRUE,TRUE,2016-06-27,TRUE,FALSE,NA,2,FALSE,TRUE,2016-06-27,TRUE,FALSE,NA,"77108413","771084132016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2081,8513,NA,"P063",513,0,0,1,0,NA,2016,2016-06-09,68,2016-05-28,2,1,2,NA,NA,"26-Jul-16","SP",NA,2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,2016-07-12,NA,NA,NA,"NA8513","NA85132016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2082,8370,6927,"P064",133,1,0,1,0,NA,2016,2016-06-07,66,2016-05-25,3,2,3,"08-Aug-16","C","08-Aug-16","SP",2013,2015,3,1,2,7,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,2,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,"69278370","692783702016",2,23.2333335876465,18.5,25.7000007629395,0.176488123535092,3,18.4333330790202,3,0,12
2083,6955,6924,"P065",135,1,0,1,0,NA,2016,2016-06-09,68,2016-05-25,5,2,5,"16-Jul-16","SP","30-Nov-16","C",2013,2013,3,3,3,6,FALSE,FALSE,2016-07-02,TRUE,FALSE,NA,8,FALSE,FALSE,2016-07-02,TRUE,FALSE,NA,"69246955","692469552016",5,21.5200000762939,17.1000003814697,25.2000007629395,0.167653681704968,5,18.1999996185303,5,0,12
2084,6536,9038,"P066",16,1,0,1,0,NA,2016,2016-06-10,69,2016-05-25,5,1,4,"30-Nov-16","C","11-Jul-16","SP",2015,2012,1,4,2.5,1,FALSE,TRUE,2016-06-28,TRUE,FALSE,NA,8,FALSE,TRUE,2016-06-28,TRUE,FALSE,NA,"90386536","903865362016",1,23.8999996185303,23,24.8999996185303,0.0359935647938204,4,19.5500001907349,4,0,12
2085,8710,7160,"P067",514,1,0,1,0,"Inaccessable wild nest in the wall in front of F1.",2016,NA,NA,2016-05-13,NA,NA,NA,"01-Dec-16","C","05-Aug-16","SP",2013,2015,3,1,2,4,FALSE,FALSE,2016-06-14,TRUE,FALSE,NA,1,FALSE,FALSE,2016-06-14,TRUE,FALSE,NA,"71608710","716087102016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2086,6755,8715,"P068",509,1,0,1,0,NA,2016,NA,NA,2016-05-15,NA,NA,NA,"15-Aug-16","SP","15-Aug-16","SP",2015,2013,1,3,2,1,FALSE,FALSE,2016-06-14,TRUE,FALSE,NA,3,FALSE,FALSE,2016-06-14,TRUE,FALSE,NA,"87156755","871567552016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2087,8055,7267,"P069",39,1,0,1,0,NA,2016,2016-06-07,66,2016-05-26,4,1,4,"14-Jul-16","SP","14-Jul-16","SP",2013,2014,3,2,2.5,11,FALSE,TRUE,2016-07-01,TRUE,FALSE,NA,4,FALSE,TRUE,2016-07-01,TRUE,FALSE,NA,"72678055","726780552016",1,24.2249999046326,22.8999996185303,25.5,0.0453919150472495,4,19.4499998092651,4,0,12
2088,4723,8391,"P070",70,1,0,1,0,NA,2016,2016-06-08,67,2016-05-27,3,2,3,"28-Nov-16","C","17-Jul-16","SP",2015,2009,1,7,4,2,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,18,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,"83914723","839147232016",2,24.7666664123535,24.2999992370605,25.6000003814697,0.0292101671930291,3,20.3000005086263,3,0,12
2089,7764,8729,"P071",148,1,0,1,0,NA,2016,2016-06-11,70,2016-05-27,4,3,4,"14-Aug-16","SP","01-Dec-16","C",2015,2014,1,2,1.5,2,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,4,TRUE,TRUE,2016-07-03,TRUE,FALSE,NA,"87297764","872977642016",2,24.4500002861023,23,27.2000007629395,0.0777095499136417,4,18.4250001907349,4,0,12
2090,7947,7689,"P072",131,1,0,1,0,NA,2016,2016-06-11,70,2016-05-27,5,3,4,"26-Nov-16","C","16-Jul-16","SP",2014,2014,2,2,2,5,TRUE,TRUE,2016-07-02,TRUE,FALSE,NA,5,TRUE,TRUE,2016-07-02,TRUE,FALSE,NA,"76897947","768979472016",5,23.125,19.8999996185303,26.6000003814697,0.124651251384147,4,18.8249998092651,4,0,12
2091,6555,6492,"P073",139,1,0,1,0,NA,2016,2016-06-11,70,2016-05-27,4,2,4,"11-Aug-16","SP","11-Aug-16","SP",2012,2012,4,4,4,8,TRUE,TRUE,2016-07-06,TRUE,FALSE,NA,9,TRUE,TRUE,2016-07-06,TRUE,FALSE,NA,"64926555","649265552016",7,23.3999996185303,22.2999992370605,24.8999996185303,0.050924743565282,4,18.0749998092651,4,0,12
2092,8687,8649,"P074",486,1,0,1,0,NA,2016,2016-06-11,70,2016-05-27,2,1,1,"07-Aug-16","SP","01-Dec-16","C",2015,2015,1,1,1,2,TRUE,TRUE,2016-07-04,TRUE,FALSE,NA,2,FALSE,TRUE,2016-07-04,TRUE,FALSE,NA,"86498687","864986872016",1,24.3999996185303,24.3999996185303,24.3999996185303,NA,1,18.6000003814697,1,0,12
2093,6472,7615,"P075",412,1,0,1,0,NA,2016,2016-06-11,70,2016-05-28,4,2,2,"26-Nov-16","C","02-Aug-16","C",2014,2012,2,4,3,3,FALSE,FALSE,2016-05-30,FALSE,TRUE,FALSE,5,FALSE,TRUE,2016-07-10,TRUE,FALSE,NA,"76156472","761564722016",1,21.8499994277954,19.2999992370605,24.3999996185303,0.165045491817296,2,17.6000003814697,2,0,12
2094,6451,8188,"P076",485,1,0,1,0,NA,2016,NA,NA,2016-05-28,0,0,0,"18-Aug-16","SP","23-Aug-16","C",2014,2012,2,4,3,4,TRUE,TRUE,2016-06-20,TRUE,FALSE,NA,9,TRUE,TRUE,2016-06-20,TRUE,FALSE,NA,"81886451","818864512016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095,8353,8752,"P077",3,1,0,1,0,NA,2016,2016-06-11,70,2016-05-28,1,0,0,"30-Nov-16","C","18-Jul-16","S",2015,2015,1,1,1,2,FALSE,NA,NA,NA,NA,NA,2,FALSE,FALSE,2016-07-13,FALSE,NA,NA,"87528353","875283532016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2096,6384,5195,"P078",138,1,0,1,0,NA,2016,2016-06-11,70,2016-05-29,3,0,3,"11-Jun-16","SP","11-Jun-16","SP",2011,2012,5,4,4.5,11,FALSE,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA,"51956384","519563842016",2,18.299999554952,15.6999998092651,22.7999992370605,0.21381417338333,3,17.7000001271566,3,0,12
2097,8636,8512,"P079",119,1,0,1,0,NA,2016,2016-06-13,72,2016-05-29,5,1,4,"28-Nov-16","C","30-Nov-16","C",2015,2014,1,2,1.5,2,TRUE,TRUE,2016-07-11,TRUE,FALSE,NA,3,FALSE,TRUE,2016-07-11,TRUE,FALSE,NA,"85128636","851286362016",1,21.9250001907349,13.3999996185303,25.5,0.260400271848244,4,17.8750002384186,4,0,12
2098,8555,8642,"P080",515,1,0,1,0,NA,2016,2016-06-16,75,2016-06-02,3,0,3,"01-Dec-16","C","16-Jun-16","SP",2014,2015,2,1,1.5,3,FALSE,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,"86428555","864285552016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2099,8493,7615,"P081",109,1,0,1,0,NA,2016,2016-06-16,75,2016-05-30,4,1,1,"26-Nov-16","C","23-Jun-16","C",2014,2015,2,1,1.5,4,FALSE,FALSE,2016-07-10,FALSE,FALSE,NA,1,FALSE,NA,NA,NA,NA,NA,"76158493","761584932016",1,24.8999996185303,24.8999996185303,24.8999996185303,NA,1,17.7999992370605,1,0,12
2100,7616,7984,"P082",144,1,0,1,0,NA,2016,2016-06-12,71,2016-05-31,4,2,3,"12-Jun-16","SP","26-Nov-16","C",2014,2014,2,2,2,5,FALSE,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,"79847616","798476162016",2,25.8333339691162,24.2000007629395,27.6000003814697,0.065957948109892,3,18.2666664123535,3,0,12
2101,6845,4900,"P083",143,1,0,1,0,NA,2016,2016-06-13,72,2016-05-31,4,0,2,"17-Jul-16","SP","17-Jul-16","SP",2010,2013,6,3,4.5,13,TRUE,TRUE,2016-07-04,TRUE,FALSE,NA,6,TRUE,TRUE,2016-07-04,TRUE,FALSE,NA,"49006845","490068452016",4,23.8000001907349,22.8999996185303,24.7000007629395,0.0534783639830092,2,18.2000007629395,2,0,12
2102,8434,6915,"P084",113,1,0,1,0,NA,2016,2016-06-14,73,2016-05-31,4,3,4,"24-Jul-16","SP","24-Jul-16","SP",2013,2015,3,1,2,2,TRUE,TRUE,2016-07-11,TRUE,FALSE,NA,2,FALSE,TRUE,2016-07-11,TRUE,FALSE,NA,"69158434","691584342016",1,22.3499999046326,20.6000003814697,23.3999996185303,0.0553437585531351,4,19.5,4,0,12
2103,8690,8502,"P085",126,1,0,1,0,NA,2016,2016-06-15,74,2016-06-02,4,2,4,"28-Jul-16","SP","05-Aug-16","C",2015,2015,1,1,1,2,FALSE,TRUE,2016-07-15,TRUE,FALSE,NA,3,FALSE,TRUE,2016-07-15,TRUE,FALSE,NA,"85028690","850286902016",2,18.4500002861023,16.8999996185303,20.2000007629395,0.0685589270121537,8,16.3499999046326,4,4,12.5
2106,5284,4896,"P088",19,1,0,1,0,NA,2016,2016-06-16,75,2016-06-03,4,2,4,"23-Jul-16","SP","23-Jul-16","SP",2010,2011,6,5,5.5,6,FALSE,TRUE,2016-07-10,TRUE,FALSE,NA,15,TRUE,TRUE,2016-07-10,TRUE,FALSE,NA,"48965284","489652842016",1,23.5499997138977,21.7999992370605,25.5,0.0756825062134557,4,18.25,4,0,12
2107,6316,6517,"P089",115,1,0,1,0,NA,2016,2016-06-17,76,2016-06-03,4,3,4,"25-Jul-16","SP","25-Jul-16","SP",2012,2012,4,4,4,5,TRUE,TRUE,2016-07-12,TRUE,FALSE,NA,9,TRUE,TRUE,2016-07-12,TRUE,FALSE,NA,"65176316","651763162016",2,20.3250002861023,17.1000003814697,21.6000003814697,0.106085773494038,4,18.2750000953674,4,0,12
2108,8384,6768,"P090",518,1,0,1,0,"Inaccessable wild nest found in the top of the roof of the shed found on the left of bartons",2016,NA,NA,2016-05-21,NA,NA,NA,"12-Jun-16","C","21-Aug-16","C",2013,2015,3,1,2,2,FALSE,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA,"67688384","676883842016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2109,8559,8648,"P091",146,1,0,1,0,NA,2016,NA,NA,2016-06-07,NA,NA,NA,"12-Jul-16","SP","26-Nov-16","C",2015,2015,1,1,1,2,FALSE,FALSE,2016-06-29,TRUE,FALSE,NA,2,FALSE,FALSE,2016-06-29,TRUE,FALSE,NA,"86488559","864885592016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2110,6755,8715,"P092",140,1,0,1,0,NA,2016,2016-06-29,88,2016-06-14,3,0,0,"15-Aug-16","SP","15-Aug-16","SP",2015,2013,1,3,2,2,FALSE,FALSE,2016-07-08,TRUE,FALSE,NA,4,FALSE,FALSE,2016-07-08,TRUE,FALSE,NA,"87156755","871567552016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111,8710,7160,"P093",13,1,0,1,0,NA,2016,2016-06-28,87,2016-06-14,4,3,4,"01-Dec-16","C","05-Aug-16","SP",2013,2015,3,1,2,5,FALSE,TRUE,2016-07-22,TRUE,FALSE,NA,2,FALSE,TRUE,2016-07-22,TRUE,FALSE,NA,"71608710","716087102016",2,19.7999999523163,12.6999998092651,22.5,0.239495474455114,4,18.2249999046326,4,0,12
2112,6643,7814,"P094",43,1,0,1,0,NA,2016,2016-06-30,89,2016-06-16,1,0,1,"25-Aug-16","SP","25-Aug-16","SP",2014,2012,2,4,3,9,FALSE,FALSE,2016-07-16,TRUE,FALSE,NA,11,FALSE,FALSE,2016-07-16,TRUE,FALSE,NA,"78146643","781466432016",6,25.3999996185303,25.3999996185303,25.3999996185303,NA,1,19,1,0,12
2113,6974,6921,"P095",121,1,0,1,0,NA,2016,2016-06-29,88,2016-06-16,4,2,3,"01-Dec-16","C","04-Aug-16","SP",2013,2013,3,3,3,8,TRUE,TRUE,2016-07-22,TRUE,FALSE,NA,8,TRUE,TRUE,2016-07-22,TRUE,FALSE,NA,"69216974","692169742016",7,23.9000002543132,20,27.2000007629395,0.152188535416991,3,18.6666666666667,3,0,12
2114,8448,8480,"P096",487,1,0,1,0,NA,2016,2016-07-02,91,2016-06-18,3,3,3,"02-Jul-16","SP","30-Nov-16","C",2015,2015,1,1,1,2,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"84808448","848084482016",2,25.8666661580404,24.7999992370605,26.5,0.0359210143555288,3,19.2999998728434,3,0,12
2115,6451,8188,"P097",485,1,0,1,0,NA,2016,2016-07-04,93,2016-06-20,3,3,3,"18-Aug-16","SP","23-Aug-16","C",2014,2012,2,4,3,5,TRUE,TRUE,2016-08-04,TRUE,FALSE,NA,10,TRUE,TRUE,2016-08-04,TRUE,FALSE,NA,"81886451","818864512016",4,24.1000003814697,23.5,24.6000003814697,0.0231026383457341,3,19.0333334604899,3,0,12
2116,8589,8499,"P098",137,1,0,1,0,NA,2016,2016-07-07,96,2016-06-23,4,2,2,"30-Nov-16","C","28-Nov-16","C",2015,2015,1,1,1,1,FALSE,TRUE,2016-07-30,TRUE,FALSE,NA,2,FALSE,TRUE,2016-07-30,TRUE,FALSE,NA,"84998589","849985892016",1,19.1499996185303,14.8999996185303,23.3999996185303,0.313859505513103,2,18,2,0,12
2117,8726,8414,"P099",411,1,0,1,0,NA,2016,2016-07-07,96,2016-06-23,5,2,4,"07-Jul-16","SP","02-Aug-16","C",2015,2015,1,1,1,3,FALSE,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,"84148726","841487262016",3,20.1250004768372,18.2000007629395,23.1000003814697,0.105123820246382,4,18.875,4,0,12
2118,8607,8515,"P100",129,1,0,1,0,NA,2016,2016-07-08,97,2016-06-24,2,0,0,"26-Nov-16","C","26-Nov-16","C",2015,2015,1,1,1,2,TRUE,FALSE,2016-07-15,TRUE,FALSE,NA,2,TRUE,FALSE,2016-07-15,TRUE,FALSE,NA,"85158607","851586072016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2119,8413,7710,"P101",497,1,0,1,0,NA,2016,2016-07-11,100,2016-06-27,3,0,2,"11-Jul-16","SP","11-Jul-16","SP",2014,2015,2,1,1.5,5,TRUE,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA,"77108413","771084132016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,6724,6786,"P102",15,1,0,1,0,NA,2016,2016-07-13,102,2016-06-28,5,3,3,"28-Nov-16","C","27-Nov-16","C",2013,2013,3,3,3,8,TRUE,TRUE,2016-08-05,TRUE,FALSE,NA,7,TRUE,TRUE,2016-08-05,TRUE,FALSE,NA,"67866724","678667242016",6,23.2999998728434,22.1000003814697,25,0.0649473175284135,3,19.5,3,0,12
2121,6536,9038,"P103",16,1,0,1,0,NA,2016,2016-07-11,100,2016-06-28,4,4,4,"30-Nov-16","C","11-Jul-16","SP",2015,2012,1,4,2.5,2,TRUE,NA,NA,NA,NA,NA,9,TRUE,NA,NA,NA,NA,NA,"90386536","903865362016",2,22.4749999046326,20.5,23.3999996185303,0.0609394143214532,4,18.0500001907349,4,0,12
2122,8941,8567,"P104",345,1,0,1,0,"Wild nest found on the left of W24",2016,NA,NA,2016-06-13,NA,NA,NA,"03-Jul-16","S","03-Jul-16","S",2015,2015,1,1,1,2,FALSE,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,"85678941","856789412016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123,8750,NA,"P105",520,0,0,1,0,"Wild nest found underneath gutter on the laundryroom",2016,NA,NA,2016-06-10,NA,NA,NA,NA,NA,"03-Jul-16","S",NA,2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,"NA8750","NA87502016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124,8559,8648,"P106",145,1,0,1,0,NA,2016,2016-07-12,101,2016-06-29,2,2,2,"12-Jul-16","SP","26-Nov-16","C",2015,2015,1,1,1,3,FALSE,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,"86488559","864885592016",3,26.6999998092651,24.6000003814697,28.7999992370605,0.111230255484155,2,20.1999998092651,2,0,12
2125,8693,8498,"P107",123,1,0,1,0,NA,2016,2016-07-14,103,2016-06-30,3,1,1,"26-Nov-16","C","14-Jul-16","SP",2015,2015,1,1,1,3,TRUE,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA,"84988693","849886932016",3,23.1000003814697,23.1000003814697,23.1000003814697,NA,1,19,1,0,12
2126,8055,7267,"P108",39,1,0,1,0,NA,2016,2016-07-14,103,2016-07-01,4,3,3,"14-Jul-16","SP","14-Jul-16","SP",2013,2014,3,2,2.5,12,TRUE,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA,"72678055","726780552016",2,23.7000001271566,23,24.7000007629395,0.0375030049825717,3,19.3000005086263,3,0,12
2127,7947,7689,"P109",131,1,0,1,0,NA,2016,2016-07-16,105,2016-07-02,5,1,4,"26-Nov-16","C","16-Jul-16","SP",2014,2014,2,2,2,6,TRUE,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA,"76897947","768979472016",6,19.875,10.1000003814697,24.7000007629395,0.338627256199409,4,17.9000005722046,4,0,12
2128,6955,6924,"P110",134,1,0,1,0,NA,2016,2016-07-16,105,2016-07-02,5,3,3,"16-Jul-16","SP","30-Nov-16","C",2013,2013,3,3,3,7,FALSE,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA,"69246955","692469552016",6,25.2999998728434,23.8999996185303,26,0.0479221935539315,3,19.3999996185303,3,0,12
2129,8610,NA,"P111",506,0,0,1,0,NA,2016,NA,NA,2016-07-02,0,0,0,NA,NA,"07-Jul-16","S",NA,2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA,"NA8610","NA86102016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,7764,8729,"P112",148,1,0,1,0,NA,2016,2016-07-17,106,2016-07-03,4,0,0,"14-Aug-16","SP","01-Dec-16","C",2015,2014,1,2,1.5,3,TRUE,TRUE,2016-08-01,TRUE,FALSE,NA,5,TRUE,TRUE,2016-08-01,TRUE,FALSE,NA,"87297764","872977642016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2131,8370,6927,"P113",133,1,0,1,0,NA,2016,2016-07-16,105,2016-07-03,3,0,0,"08-Aug-16","C","08-Aug-16","SP",2013,2015,3,1,2,8,TRUE,TRUE,2016-07-26,TRUE,FALSE,NA,3,TRUE,TRUE,2016-07-26,TRUE,FALSE,NA,"69278370","692783702016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2132,4723,8391,"P114",70,1,0,1,0,NA,2016,2016-07-17,106,2016-07-03,4,1,4,"28-Nov-16","C","17-Jul-16","SP",2015,2009,1,7,4,3,TRUE,NA,NA,NA,NA,NA,19,TRUE,NA,NA,NA,NA,NA,"83914723","839147232016",3,25.875,23.3999996185303,28.7999992370605,0.0919652155316128,4,20.0499997138977,4,0,12
2133,8687,8649,"P115",486,1,0,1,0,NA,2016,2016-07-17,106,2016-07-04,2,0,0,"07-Aug-16","SP","01-Dec-16","C",2015,2015,1,1,1,3,TRUE,TRUE,2016-07-25,TRUE,FALSE,NA,3,TRUE,TRUE,2016-07-25,TRUE,FALSE,NA,"86498687","864986872016",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134,6845,4900,"P116",143,1,0,1,0,NA,2016,2016-07-17,106,2016-07-04,4,2,3,"17-Jul-16","SP","17-Jul-16","SP",2010,2013,6,3,4.5,14,TRUE,NA,NA,NA,NA,NA,7,TRUE,NA,NA,NA,NA,NA,"49006845","490068452016",5,25.2333329518636,23.3999996185303,26.7999992370605,0.0679899207421276,3,18.9000002543132,3,0,12
2135,8398,7877,"P117",107,1,0,1,0,NA,2016,2016-07-18,107,2016-07-05,4,2,4,"27-Nov-16","C","18-Jul-16","SP",2014,2015,2,1,1.5,2,FALSE,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,"78778398","787783982016",1,21.6500000953674,19.2000007629395,24.2999992370605,0.104139710314298,4,18.0749998092651,4,0,12
